source,TIME,HELMET_RAW,BELT_ACC_X,BELT_ACC_Y,BELT_ACC_Z,BELT_ANG_X,BELT_ANG_Y,BELT_ANG_Z,BELT_LUMINOSITY,NECK_ACC_X,NECK_ACC_Y,NECK_ACC_Z,NECK_ANG_X,NECK_ANG_Y,NECK_ANG_Z,NECK_LUMINOSITY,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z,PCKT_ANG_X,PCKT_ANG_Y,PCKT_ANG_Z,PCKT_LUMINOSITY,WRST_ACC_X,WRST_ACC_Y,WRST_ACC_Z,WRST_ANG_X,WRST_ANG_Y,WRST_ANG_Z,WRST_LUMINOSITY,IR_1,IR_2,IR_3,IR_4
S02_A11_T03.csv,5/24/18 13:00,286.1818182,0.509442857,0.447957143,-0.693814286,3.0285,0.915333333,0.965666667,102.7556667,-0.671825,0.251625,-0.7903,-1.284222222,0.550333333,-16.83333333,159.61,0.0709,-0.722942857,0.780571429,1.1228,-0.4374,0.1236,3.598333333,0.686483333,0.086133333,0.74705,15.66066667,-3.658333333,4.400333333,730.984,1,1,1,1
S02_A11_T03.csv,5/24/18 13:00,925.2727273,0.519657143,0.430671429,-0.703642857,0.357166667,-0.241666667,0.3965,103.783,-0.758825,0.224625,-0.869625,13.756375,20.431375,-21.14625,159.61,0.0869,-0.73724,0.76054,-4.5075,-1.81175,-1.945,3.69,0.695616667,0.316216667,0.725383333,-4.189857143,5.461714286,-1.332857143,718.962,1,1,1,1
S02_A11_T03.csv,5/24/18 13:00,1517.9,0.509414286,0.456942857,-0.6922,-0.6985,-0.182,0.077,102.318,-0.71704,0.1096,-0.68206,45.91666667,8.047,1.716444444,159.61,0.0919,-0.740633333,0.750733333,1.28175,-1.305,0.74675,3.669333333,0.45335,-0.110975,0.923525,-10.4024,-0.3048,-3.7926,732.5945,1,1,1,1
S02_A11_T03.csv,5/24/18 13:00,1267.25,0.519014286,0.449085714,-0.695085714,3.954714286,0.270571429,1.193571429,102.7026667,-0.77615,-0.049325,-0.70005,21.9175,-18.625,-10.83375,177.492,0.0829625,-0.7313875,0.769925,-0.2544,-1.13,0.2228,3.5695,0.59858,-0.03818,0.836,-12.918,-7.857,-28.51914286,715.593,0,1,1,1
S02_A11_T03.csv,5/24/18 13:00,1010.666667,0.525075,0.4371,-0.689425,-0.103571429,0.750428571,-0.459285714,103.84,-0.7385,-0.079,-0.67334,22.43,-24.96666667,3.571222222,177.492,0.0846,-0.744316667,0.753266667,-1.6916,0.1738,-1.0466,3.4005,0.697575,0.1320375,0.743375,17.5915,0.6605,3.231666667,679.183,0,1,1,1
S02_A11_T03.csv,5/24/18 13:00,790.5714286,0.520044444,0.449522222,-0.6857,1.443125,-1.535375,0.374625,103.84,-0.775175,-0.12535,-0.682175,15.594,-11.06811111,15.81611111,170.384,0.09224,-0.76092,0.73746,1.7075,-1.37,1.128,3.3665,0.69248,0.25812,0.71934,-2.596,0.749142857,0.235142857,633.39875,1,1,1,1
S02_A11_T03.csv,5/24/18 13:00,597.9,0.531275,0.4329,-0.6974,3.133,0.4425,1.037,103.84,-0.805325,-0.027125,-0.739475,-11.782,11.6321,16.483,149.06,0.084814286,-0.741085714,0.757842857,0.767285714,-1.347142857,0.583857143,3.365,0.6938625,0.1657625,0.74185,-0.152666667,0.112,-0.548833333,635.654,0,1,1,1
S02_A11_T03.csv,5/24/18 13:00,432.1,0.53228,0.42425,-0.6953,-0.644375,-0.037,0.0635,103.84,-0.773142857,0.062028571,-0.6479,9.397142857,-3.061428571,2.179,149.06,0.081066667,-0.740366667,0.760533333,-3.03,-0.485,-1.6125,3.3325,0.705033333,0.183566667,0.7286,1.0365,-0.739375,-0.22875,643.6385,0,1,1,1
S02_A11_T03.csv,5/24/18 13:00,310,0.52446,0.44838,-0.68338,0.7946,0.3662,0.2208,102.2263333,-0.774375,0.010475,-0.674475,-23.7,-8.604285714,-36.28571429,151.7516667,0.0904,-0.755025,0.73895,-2.8925,-0.8025,-1.6575,3.324,0.705875,0.1935,0.726625,-0.2684,0.7564,-0.3172,639.045,0,1,1,1
S02_A11_T03.csv,5/24/18 13:00,219.6,0.53598,0.42872,-0.69214,1.808833333,0.914666667,0.3475,104.403,-0.942425,-0.1101,-0.755525,-7.640714286,15.18057143,-38.4,143.583,0.08844,-0.74788,0.7483,1.098,-0.786666667,0.935333333,3.389,0.702266667,0.17945,0.733716667,-0.6462,0.9392,-0.3172,641.117,0,1,1,1
S02_A11_T03.csv,5/24/18 13:00,143.7142857,0.5265,0.4249,-0.699166667,-1.171,-0.2235,0.671,104.9085,-0.771725,-0.20075,-0.5196,-3.1326,11.9004,-30.62,143.583,0.081025,-0.73485,0.7639,-0.27175,-0.7725,0.06175,3.4305,0.6961,0.174475,0.740525,0.264333333,0.894333333,-0.3172,644.131,0,1,1,1
S02_A11_T03.csv,5/24/18 13:00,143.7142857,0.5265,0.4249,-0.699166667,-1.171,-0.2235,0.671,104.9085,-0.771725,-0.20075,-0.5196,-3.1326,11.9004,-30.62,143.583,0.081025,-0.73485,0.7639,-0.27175,-0.7725,0.06175,3.4305,0.6961,0.174475,0.740525,0.264333333,0.894333333,0,644.131,0,1,1,1
S02_A11_T03.csv,5/24/18 13:00,100.1111111,0.521914286,0.459457143,-0.683185714,-2.261857143,-0.276428571,-0.268285714,104.3816667,-0.8025,-0.24442,-0.58048,-52.37142857,-17.54428571,-37.65714286,143.583,0.085216667,-0.744533333,0.75165,-2.292857143,-0.607142857,-1.334285714,3.337333333,0.701366667,0.18205,0.7334,0.985666667,0.081333333,-0.172833333,644.3572,0,1,1,1
S02_A11_T03.csv,5/24/18 13:00,66.44444444,0.522,0.45814,-0.6832,2.813571429,1.202142857,0.819142857,103.2815,-0.77252,-0.2059,-0.5694,-45.15555556,-21.32444444,-20.29555556,148.033,0.088485714,-0.749128571,0.747785714,1.473666667,-1.091666667,0.8235,3.38,0.69954,0.18044,0.73346,-0.569,0.884333333,0.081333333,640.9884,0,1,1,1
S02_A11_T03.csv,5/24/18 13:00,78.22222222,0.5267,0.434633333,-0.692066667,0.732428571,0.497,0.289428571,105.661,-0.861233333,-0.1394,-0.741966667,-34.74444444,2.723666667,7.033,148.033,0.079766667,-0.7365,0.764833333,-0.02825,-1.2025,0.03275,3.36825,0.70062,0.18606,0.75328,0.498,0.945166667,0.0305,643.715,0,1,1,1
S03_A01_T01.csv,5/24/18 13:19,51.3,0.859016667,-0.366466667,-0.037033333,-7.322666667,1.804111111,-4.840666667,431.067,-0.914116667,-0.368333333,0.073966667,9.244777778,-7.541111111,-1.074444444,429.384,0.3699,0.880675,0.078375,4.8025,-21.1,-8.2675,0.053,-0.95385,0.009383333,-0.033316667,-4.48175,-3.262375,-0.183,542.6636667,1,1,1,0
S03_A01_T01.csv,5/24/18 13:19,51.8,0.965675,-0.021275,-0.2285,-23.785,13.05025,1.35,418.9053333,-0.899,-0.3853,0.124757143,-1.513875,-2.427875,1.479625,481.676,0.1807,0.8391,-0.07935,88.1305,-37.76666667,-46.33333333,0.053,-0.95635,-0.189816667,-0.090783333,-6.321,-2.032666667,-9.288666667,530.7662,1,1,1,0
S03_A01_T01.csv,5/24/18 13:19,51.88888889,0.922833333,-0.143133333,-0.034383333,-7.522,1.090857143,-2.763428571,381.551,-0.92998,-0.35126,0.09398,-10.389,-1.352,5.5611,485.995,-0.520166667,-0.051,-1.0875,69.05,-44.6,-35.97,0.053,-0.92465,-0.262483333,0.090633333,17.65685714,-2.674285714,-8.798,525.528,0,0,1,0
S03_A01_T01.csv,5/24/18 13:19,51.85714286,0.8458375,-0.20765,-0.255075,-0.789714286,-36.35714286,18.768,362.9565,-0.9161,-0.366525,0.09675,-3.618571429,-1.415714286,0.550857143,485.995,-0.20654,0.03984,-0.89546,2.84,-5.565285714,-0.651,0.053,-0.3920625,-0.281575,0.1166875,45.866,17.6708,23.939,685.064,0,0,1,0
S03_A01_T01.csv,5/24/18 13:19,51.77777778,-0.0171625,-0.31315,-0.9955625,-19.81,-10.905125,27.189625,362.9565,-0.9239,-0.3629,0.10015,-2.4954,0.0628,1.1586,485.995,-0.224333333,0.036066667,-0.9184,-0.732,-0.627666667,-0.2,0.053,-0.266775,-0.010925,0.6949,-0.548333333,-70.8115,21.2095,703.6516667,1,1,1,0.5
S03_A01_T01.csv,5/24/18 13:19,51.7,0.052514286,-0.239285714,-0.905471429,1.892,1.473142857,0.392571429,362.9565,-0.928925,-0.3524,0.0974,0.52075,2.050125,2.30175,489.1776667,-0.224071429,0.0357,-0.919642857,-0.4525,-0.895,-0.255,0.053,-0.075833333,-0.392233333,0.92605,0.538666667,0.935166667,-0.233833333,804.753,0,1,1,1
S03_A01_T01.csv,5/24/18 13:19,51.7,0.052514286,-0.239285714,-0.905471429,1.892,1.473142857,0.392571429,0,-0.928925,-0.3524,0.0974,0.52075,2.050125,2.30175,489.1776667,-0.224071429,0.0357,-0.919642857,-0.4525,-0.895,-0.255,0.053,-0.075833333,-0.392233333,0.92605,0.538666667,0.935166667,-0.233833333,804.753,0,1,1,1
S03_A01_T01.csv,5/24/18 13:19,52,0.070442857,-0.243928571,-0.950028571,0.1635,0.1635,0.264666667,0.116,-0.9288,-0.34085,0.095825,2.690375,1.78325,2.004625,490.769,-0.223575,0.0359,-0.9196,-0.534,-0.922,-0.216,0.053,-0.072733333,-0.39545,0.926116667,0.488,0.496714286,-0.165571429,802.0553333,0,1,1,1
S03_A01_T01.csv,5/24/18 13:19,51.9,0.07055,-0.241825,-0.948875,0.61,0.01575,0.38125,0.116,-0.9313,-0.33645,0.09185,1.849333333,1.768,0.61,490.769,-0.22305,0.0368,-0.9206,-0.61,-0.91,-0.18,0.053,-0.0743,-0.3945,0.927633333,0.915,0.6344,-0.0122,802.48,0,1,1,1
S03_A01_T01.csv,5/24/18 13:19,51.44444444,0.066533333,-0.242483333,-0.948583333,0.74725,-0.3775,0.47275,0.116,-0.93305,-0.340175,0.09,0.834222222,1.476888889,0.447333333,490.769,-0.224366667,0.036,-0.921066667,-0.542857143,-0.901428571,-0.231428571,0.053,-0.076725,-0.394075,0.9271375,0.4575,0.5185,-0.16775,803.08875,0,1,1,1
S03_A01_T01.csv,5/24/18 13:19,51.28571429,0.06528,-0.24412,-0.94858,0.538833333,0.538833333,0.233833333,0.116,-0.9312,-0.340875,0.087675,1.211875,1.4325,0.09925,486.95525,-0.214675,0.02505,-0.9389,-1.522666667,2.297666667,0.367,0.053,-0.076225,-0.394025,0.92675,0.461857143,0.435714286,-0.148142857,803.604,1,1,1,1
S03_A01_T02.csv,5/24/18 13:20,51.5,0.8154,-0.228825,-0.458875,-8.86,0.182,2.65525,155.503,-0.93664,-0.33986,0.09806,2.673,-2.301666667,0.752333333,479.989,0.244075,0.947375,-0.012975,-0.923833333,-0.118166667,0.4175,0.053,-0.41494,0.04968,0.74824,-18.06325,-8.62025,-2.949625,570.00475,1,1,1,1
S03_A01_T02.csv,5/24/18 13:20,51.57142857,0.750333333,-0.146966667,-0.543983333,-7.597125,-4.72875,3.01225,138.621,-0.930225,-0.3271,0.097675,2.910428571,-3.297142857,0.506,481.733,0.3349,0.91375,0.225075,0.24,47.92833333,7.946,0.053,-0.0251,-0.753571429,0.696628571,5.869,-3.5365,-0.3355,604.275,1,1,1,1
S03_A01_T02.csv,5/24/18 13:20,51.85714286,0.724716667,-0.144733333,-0.6081,0.76425,-0.18775,1.310875,113.2596667,-0.92648,-0.34204,0.11264,-0.526777778,0.001666667,-0.761111111,485.221,0.2187,0.9074,0.292425,29.582,83.082,13.252,0.053,-0.1132125,-0.6707,0.8283375,38.3536,1.6098,21.4268,591.78275,1,1,1,1
S03_A01_T02.csv,5/24/18 13:20,51.5,0.7902,-0.196057143,-0.481085714,44.78714286,7.394,-16.29428571,117.23675,-0.92878,-0.345,0.11006,0.340714286,0.818714286,0.062571429,485.221,-0.164366667,0.727866667,0.267466667,32.985,35.155,-9.52,0.053,-0.87015,-0.274975,0.31365,-59.05914286,62.18642857,46.76828571,540.13,1,1,1,1
S03_A01_T02.csv,5/24/18 13:20,51.71428571,0.91155,-0.0427,-0.22775,53.03571429,-5.170714286,-25.83828571,265.4435,-0.9288,-0.3405,0.109625,0.6415,0.571875,0.039125,489.94,0.34618,0.9042,0.04022,-28.5225,-87.825,-2.8175,0.053,-0.88884,-0.26686,0.1431,22.1875,-0.762125,-16.714875,545.3506667,1,1,1,0
S03_A01_T02.csv,5/24/18 13:20,51.88888889,0.9867,0.061583333,-0.368366667,-66.11666667,8.017333333,21.68333333,328.4065,-0.925475,-0.343775,0.113375,0.528666667,-0.039555556,0.318555556,489.94,0.232833333,0.933833333,0.047233333,-1.4175,-24.0075,-10.03,0.053,-0.64095,-0.21975,0.524333333,61.263,-37.73528571,-13.92857143,704.49975,1,1,1,0
S03_A01_T02.csv,5/24/18 13:20,52,0.88388,0.00368,-0.30218,-11.06283333,-11.27166667,8.2215,366.3325,-0.92844,-0.34344,0.11242,0.982444444,0.447333333,0.454111111,490.184,-0.505366667,-0.4336,-1.002433333,39.958,-67.288,-45,0.053,-0.542671429,-0.071842857,0.8012,-1.385,23.34585714,-18.89271429,608.286,0,0,1,0
S03_A01_T02.csv,5/24/18 13:20,51.44444444,0.715957143,-0.091885714,-0.323914286,-5.364857143,-56.21428571,11.76642857,366.3325,-0.928775,-0.34005,0.1171,0.923285714,-0.884285714,0.261428571,490.184,-0.14785,0.06915,-0.65175,-14.81775,2.2025,1.05225,0.053,-0.01785,-0.14505,0.548825,-7.522375,19.039375,-25.06,725.505,1,1,1,0
S03_A01_T02.csv,5/24/18 13:20,51.8,0.065233333,-0.131866667,-0.889633333,0.477833333,-11.749,14.85916667,366.3325,-0.926175,-0.3449,0.126225,-1.344888889,-2.232222222,1.301,490.583,-0.177975,0.04105,-0.924625,-0.9854,-0.3026,-0.1556,0.053,-0.1289,-0.23784,0.97322,0.071,0.447333333,-0.233833333,835.074,0,1,1,0
S03_A01_T02.csv,5/24/18 13:20,52,0.176266667,-0.1744,-0.939566667,-5.145,1.677,-1.185,366.3325,-0.92998,-0.33724,0.12834,2.466888889,-6.888888889,4.099111111,491.78,-0.173866667,0.0386,-0.930033333,-0.36,-1.113333333,-0.24,0.053,-0.12868,-0.23988,0.97276,0.644857143,0.505428571,-0.191714286,834.73,0,1,1,1
S03_A01_T03.csv,5/24/18 13:20,51.8,0.856528571,-0.061585714,-0.4229,31.77242857,15.48628571,-17.66142857,26.51225,-0.9267,-0.3403,0.11378,0.1417,1.4025,0.7137,495.566,0.1522,0.955333333,0.376333333,11.26933333,36.2785,5.621833333,0.088,-0.877757143,-0.3173,0.302214286,-89.36675,39.96175,46.364375,681.633,1,1,1,1
S03_A01_T03.csv,5/24/18 13:20,52,0.901533333,-0.03445,-0.284716667,6.177833333,-4.700333333,-2.671666667,219.1623333,-0.92964,-0.34046,0.11104,0.313666667,1.551222222,1.131888889,493.6386667,0.3519,0.93175,0.1739,17.49775,12.00175,3.45625,0.088,-0.9233875,0.024875,0.1964125,25.9145,-7.357666667,-4.878,634.6293333,1,1,1,1
S03_A01_T03.csv,5/24/18 13:20,51.9,0.884416667,-0.1324,-0.295566667,25.227,0.55825,-9.8095,249.883,-0.932225,-0.335075,0.1071,1.368777778,0.555777778,0.948888889,492.675,0.3565,0.911,0.096925,3.597666667,7.805,1.385666667,0.088,-0.871,0.020657143,0.294914286,-31.37642857,-1.045285714,2.334571429,677.739,1,1,1,1
S03_A01_T03.csv,5/24/18 13:20,51.66666667,0.939666667,0.071133333,-0.137833333,-15.025,-3.465,2.3725,262.161,-0.930125,-0.3341,0.109375,1.179166667,0.1325,0.752333333,492.675,0.1904,1.104433333,0.200366667,-12.44666667,-59.55,12.907,0.088,-0.964466667,-0.2771,0.264966667,9.7255,0.50275,-8.613,671.935,1,1,1,1
S03_A01_T03.csv,5/24/18 13:20,52,1.006833333,0.082466667,-0.223866667,-80.075,4.45525,14.204,262.161,-0.9306,-0.3304,0.1149,0.93,0.44225,0.62525,493.1135,0.14315,0.7394,0.36255,-21.1685,-128.4,-24,0.088,-0.8282,-0.2049,0.204733333,51.26,32.053,9.593333333,671.935,1,1,1,0.5
S03_A01_T03.csv,5/24/18 13:20,52,1.006833333,0.082466667,-0.223866667,-80.075,4.45525,14.204,262.161,-0.9306,-0.3304,0.1149,0.93,0.44225,0.62525,493.1135,0.14315,0.7394,0.36255,-21.1685,-128.4,-24,0.088,-0.8282,-0.2049,0.204733333,51.26,32.053,9.593333333,0,1,1,1,0.5
S03_A01_T03.csv,5/24/18 13:20,52,0.90457,0.0145,-0.12744,-32.9525,6.221875,0.750375,262.161,-0.9319,-0.33224,0.11396,0.854,0.359222222,0.549,493.552,0.460533333,0.857933333,0.07355,-35.238,-27.636,-1.6078,0.088,-0.91962,-0.31344,0.30054,50.42685714,-22.16785714,-10.48785714,572.463,1,1,1,0
S03_A01_T03.csv,5/24/18 13:20,52,0.90457,0.0145,-0.12744,-32.9525,6.221875,0.750375,0,-0.9319,-0.33224,0.11396,0.854,0.359222222,0.549,493.552,0.460533333,0.857933333,0.07355,-35.238,-27.636,-1.6078,0,-0.91962,-0.31344,0.30054,50.42685714,-22.16785714,-10.48785714,572.463,1,1,1,0
S03_A01_T03.csv,5/24/18 13:20,52,0.454666667,0.0768,-0.838533333,-12.751,-76.356,9.6258,255.36475,-0.931075,-0.3303,0.111575,0.801714286,0.531571429,0.514142857,493.552,0.52515,1.106383333,0.405483333,0.9575,-27.84625,-29.65675,0.039333333,-0.67725,-0.191383333,0.696,-36.9384,-93.8524,-25.9268,809.787,1,1,1,0
S03_A01_T03.csv,5/24/18 13:20,52,0.2511,0.006416667,-0.920466667,-2.0952,3.6288,-1.7182,238.5972857,-0.9325,-0.33185,0.111175,0.122444444,0.671,0.088111111,493.552,-0.080285714,0.977085714,-0.183914286,6.397142857,0.901571429,2.336428571,0.039333333,-0.616916667,-0.244783333,0.70755,4.400333333,5.518166667,3.038833333,633.1184,1,1,1,1
S03_A01_T03.csv,5/24/18 13:20,51.66666667,0.26772,0.01286,-0.93806,0.123,0.15225,1.20625,236.9465,-0.93122,-0.33428,0.10978,0.555666667,0.278333333,0.101777778,493.009,-0.0405,0.977733333,-0.065466667,-1.911,-1.788,0.0502,0.039333333,-0.63298,-0.2225,0.69818,-0.0852,-0.7196,-1.5002,627.6134,1,1,1,1
S03_A01_T03.csv,5/24/18 13:20,51.77777778,0.24298,0.0148,-0.9484,0.321,-0.965625,0.945375,231.51525,-0.9307,-0.334333333,0.111433333,0.139571429,0.679714286,0.148142857,493.009,-0.027716667,0.982783333,-0.051466667,-0.85,-1.180857143,-0.265857143,0.039333333,-0.640925,-0.22195,0.70405,0.172833333,-0.0915,-0.5795,629.418,1,1,1,1
S03_A02_T01.csv,5/24/18 13:21,52,0.9498,0.15365,-0.274516667,-45.035,14.95283333,7.385166667,298.972,-0.92986,-0.3347,0.11566,0.62525,0.724375,0.388875,494.848,0.513125,0.829725,0.058775,-45.48,-68.74,-13.12,0.039333333,-0.926183333,-0.218816667,0.053016667,56.15866667,16.84966667,-0.792333333,552.4266,1,1,1,0
S03_A02_T01.csv,5/24/18 13:21,51.90909091,0.9499,0.0422,-0.2098,-34.401,-7.0862,1.124,359.2676667,-0.9291,-0.33625,0.115225,0.874111111,0.630333333,0.257666667,495.6823333,0.4453,0.780566667,0.234683333,-22.7155,-9.686666667,12.51766667,0.039333333,-0.657457143,-0.219485714,0.365957143,29.63416667,-15.569,-18.39433333,568.902,1,1,1,0
S03_A02_T01.csv,5/24/18 13:21,51.77777778,0.944142857,0.050857143,-0.356657143,2.09125,-19.059125,6.517875,358.516,-0.92895,-0.3355,0.11365,0.5795,0.99875,0.32025,497.351,0.33105,1.39755,-0.1359,21.4,21.49,-33.964,0.039333333,-0.9517,-0.2362,0.81418,-55.56225,-19.52775,-0.13725,682.0894,1,1,1,1
S03_A02_T01.csv,5/24/18 13:21,51.77777778,0.278,0.0117375,-0.8613375,-6.632857143,-1.127142857,-6.134428571,358.516,-0.929375,-0.33545,0.111,0.535333333,1.077444444,0.372777778,497.351,-0.32305,0.9219,-0.3407,2.0274,0.634,5.0852,0.07475,-0.61828,-0.26098,0.71588,3.797857143,6.672571429,3.911142857,667.591,1,1,1,1
S03_A02_T01.csv,5/24/18 13:21,51.77777778,0.278,0.0117375,-0.8613375,-6.632857143,-1.127142857,-6.134428571,0,-0.929375,-0.33545,0.111,0.535333333,1.077444444,0.372777778,497.351,-0.32305,0.9219,-0.3407,2.0274,0.634,5.0852,0.07475,-0.61828,-0.26098,0.71588,3.797857143,6.672571429,3.911142857,667.591,1,1,1,1
S03_A02_T01.csv,5/24/18 13:21,51.9,0.439875,0.08775,-0.8284625,5.355666667,7.55,-0.060833333,246.477,-0.93074,-0.33716,0.11134,0.47275,0.9455,0.297375,495.6963333,-0.13385,0.904533333,-0.3265,-0.150333333,-0.993833333,2.114166667,0.1205,-0.669375,-0.148325,0.708875,2.69825,3.201,3.3385,627.0082,0,0,1,1
S03_A02_T01.csv,5/24/18 13:21,51.875,0.49838,0.04952,-0.8352,1.108833333,-2.385333333,0.915666667,241.8905,-0.93035,-0.336875,0.109175,0.928555556,0.854,0.508333333,494.869,-0.14165,0.9133,-0.34035,-1.8,-0.7532,-0.604,0.088,-0.652975,-0.146325,0.713675,0.557714286,0.583571429,-0.949428571,630.364,0,0,1,1
S03_A02_T01.csv,5/24/18 13:21,51.9,0.47085,0.04785,-0.842366667,0.448333333,-1.176166667,0.457666667,245.6244,-0.931425,-0.33555,0.107375,0.7395,0.77775,0.4575,494.869,-0.12606,0.89856,-0.32228,-0.5196,-1.779,0.0274,0.088,-0.64872,-0.1556,0.7228,0.162666667,-0.691333333,-1.118,633.2945,1,1,1,1
S03_A02_T01.csv,5/24/18 13:21,52.1,0.4714375,0.048325,-0.847575,0.803833333,-0.322166667,0.538666667,247.7033333,-0.93192,-0.33606,0.10798,0.962222222,0.481333333,0.352444444,494.1196667,-0.12835,0.90195,-0.330775,-0.309142857,-0.687714286,-0.067428571,0.088,-0.638375,-0.15405,0.7231,0.41175,0.19825,-0.10675,634.6253333,1,1,1,1
S03_A02_T01.csv,5/24/18 13:21,52,0.472166667,0.050816667,-0.842366667,-0.571428571,-0.422857143,0.775285714,246.27525,-0.929725,-0.3352,0.108125,0.648125,0.358375,0.785375,492.621,-0.13732,0.90592,-0.32518,-1.764,-1.0096,-0.3018,0.088,-0.6466,-0.156771429,0.721142857,0.357285714,0.618428571,0.043571429,633.3916667,0,0,1,1
S03_A02_T01.csv,5/24/18 13:21,51.77777778,0.40295,0.074783333,-0.87895,6.320333333,-4.469833333,-2.244,246.36925,-0.931725,-0.333,0.11005,0.198888889,1.131555556,0.501555556,492.621,0.01635,0.8654,-0.383225,18.2625,22.10225,10.1055,0.0868,-0.64572,-0.11848,0.8147,17.13428571,-23.34442857,6.707285714,632.003,1,1,1,1
S03_A02_T02.csv,5/24/18 13:21,52,0.8731,-0.099757143,-0.365571429,54.692,-3.2442,-11.3062,27.17366667,-0.93465,-0.331375,0.10075,0.480375,0.59475,0.419375,487.989,0.447014286,0.873957143,0.300957143,21.341,33.234,25.832,0.0235,-0.776283333,-0.074716667,0.616433333,-28.29266667,65.11166667,52.52033333,649.0775,1,1,1,1
S03_A02_T02.csv,5/24/18 13:21,52,0.901966667,-0.096733333,-0.2843,-22.06528571,5.035428571,-5.995714286,29.38633333,-0.93434,-0.33064,0.10112,0.56425,0.28975,0.221375,488.4465,0.4523,0.765142857,0.272185714,8.705,-11.77,-53.35,0.0492,-0.935,0.05344,0.06482,-49.342,-18.76525,-10.5945,571.193,1,1,1,1
S03_A02_T02.csv,5/24/18 13:21,52,1.005416667,0.069283333,-0.3082,-40.5682,5.3164,7.4862,260.4526667,-0.93415,-0.332775,0.10085,0.015111111,0.298222222,0.162666667,488.599,0.277925,0.992275,0.251625,5.435,-59,9.895,0.0492,-0.973033333,-0.237816667,0.102383333,17.54066667,2.489833333,-10.01016667,606.6966667,1,1,1,0.5
S03_A02_T02.csv,5/24/18 13:21,52,0.8863,0.02302,-0.19446,-0.5045,-1.999,0.816,351.405,-0.93366,-0.33322,0.10114,0.386777778,0.373333333,0.359222222,488.599,0.378166667,0.778866667,0.108566667,-1.649444444,-7.825666667,-3.067333333,0.0492,-0.93166,-0.19456,0.33176,39.87816667,-41.58533333,-14.94916667,603.8015,1,1,1,0
S03_A02_T02.csv,5/24/18 13:21,52,0.393166667,0.046833333,-0.811216667,4.482,-65.59755556,-5.563111111,351.405,-0.934175,-0.331725,0.101225,0.770625,-0.209875,0.22875,489.05575,0.455633333,0.657666667,0.388266667,-10.175,-103.5,17.75,0.0492,-0.365457143,-0.108742857,0.382357143,-86.42033333,-39.713,-47.56066667,734.2325,0,0,1,0.5
S03_A02_T02.csv,5/24/18 13:21,51.875,0.460625,0.08685,-0.992875,-4.272857143,19.825,2.971857143,351.405,-0.932175,-0.332625,0.105225,1.1281,-0.424,0.6832,489.208,-0.123825,0.758325,-0.72925,16.86,-43.09333333,-30.48183333,0.0492,-0.65595,-0.13285,0.684975,4.9024,12.1586,8.4024,643.8756667,1,1,1,0
S03_A02_T02.csv,5/24/18 13:21,51.875,0.460625,0.08685,-0.992875,-4.272857143,19.825,2.971857143,0,-0.932175,-0.332625,0.105225,1.1281,-0.424,0.6832,489.208,-0.123825,0.758325,-0.72925,16.86,-43.09333333,-30.48183333,0.0492,-0.65595,-0.13285,0.684975,4.9024,12.1586,8.4024,643.8756667,1,1,1,0
S03_A02_T02.csv,5/24/18 13:21,51.71428571,0.4636,0.09515,-0.80555,0.824,0.1525,2.4695,256.7035,-0.93495,-0.33345,0.10705,1.402666667,0.041333333,1.016666667,489.208,-0.20855,0.8256,-0.42095,-5.973666667,2.267,6.869666667,0.0492,-0.66985,-0.0887,0.68545,1.402333333,-1.300666667,2.398666667,616.859,1,1,1,0.5
S03_A02_T02.csv,5/24/18 13:21,35.5,0.4311,0.023125,-0.876225,7.21,-4.89125,-0.63675,258.123,-0.933033333,-0.329066667,0.108666667,1.5445,-0.1095,1.057333333,489.208,-0.128666667,0.831033333,-0.450233333,2.9656,3.8416,-1.666,0.0492,-0.6904,-0.109275,0.6887,-1.622,-1.5002,0.4756,612.354,1,1,1,1
S03_A02_T02.csv,5/24/18 13:21,19,0.4462,0.02255,-0.867325,1.2215,1.00625,-0.5775,262.728,-0.931525,-0.324925,0.109425,2.073,-0.041142857,1.210857143,491.447,-0.16276,0.81854,-0.48256,-0.464833333,-2.171666667,-1.145,0.0492,-0.6754,-0.1155,0.68796,-0.461428571,-0.043428571,-1.480857143,611.121,1,1,1,1
S03_A02_T02.csv,5/24/18 13:21,19,0.4519,0.0313,-0.85902,0.193666667,0.58,0.499333333,260.604,-0.934275,-0.3224,0.1127,1.84425,0.724375,1.120625,491.447,-0.16382,0.81062,-0.49206,-2.085,-1.84,-0.0275,0.0492,-0.66264,-0.14094,0.70592,1.0856,0.5854,0.4148,602.705,1,0,1,1
S03_A02_T03.csv,5/24/18 13:22,1744.2,0.92306,-0.13182,-0.18486,26.83966667,2.227166667,-10.17216667,466.7283333,-0.934775,-0.3217,0.118,0.0871,-0.0462,0.1283,491.0026667,0.4912,0.81844,0.11324,-33.1618,24.9116,11.3884,0.119,-0.922566667,-0.108616667,0.159883333,-29.6265,5.990625,21.890375,836.2455,0,1,1,0
S03_A02_T03.csv,5/24/18 13:22,1421.857143,0.8406,0.0547,-0.176433333,-0.2885,3.493,0.1865,491.559,-0.933625,-0.323075,0.119775,0.03975,-0.1805,0.114375,490.958,0.514875,-0.1671,0.6777125,-49.498,-4.6032,20.072,0.037333333,-0.480585714,-0.085985714,0.119457143,26.55914286,-117.915,-26.14971429,643.956,1,1,1,0
